,stroma,plasmablast-enriched stroma,lymphoid structure,tumor-stroma boundary,myeloid-enriched stroma,tumor interior
382,0.17102137,0.08788598,0.11638955,0.111638956,0.20427553,0.3087886
383,0.15384616,0.079404466,0.12158809,0.1439206,0.19602978,0.30521092
384,0.21428572,0.071428575,0.15763547,0.113300495,0.19950739,0.24384236
385,0.21904762,0.061904762,0.1952381,0.1404762,0.18095239,0.20238096
386,0.21361503,0.032863848,0.20187794,0.13380282,0.1971831,0.22065727
387,0.20673077,0.028846154,0.23798077,0.10576923,0.2235577,0.19711539
388,0.2576419,0.01746725,0.24235807,0.074235804,0.1790393,0.22925764
389,0.226,0.018,0.242,0.074,0.162,0.278
390,0.24336283,0.046460178,0.22123894,0.06858407,0.16814159,0.25221238
391,0.21881838,0.08315098,0.14223194,0.06345733,0.19037199,0.30196938
392,0.19399539,0.13163972,0.1039261,0.06235566,0.20554273,0.30254042
393,0.24630542,0.13300492,0.07881773,0.071428575,0.18719211,0.28325123
394,0.19861431,0.1408776,0.048498847,0.053117782,0.23556583,0.32332563
395,0.21674877,0.13300492,0.044334974,0.036945812,0.26600984,0.30295566
396,0.23232323,0.1388889,0.02020202,0.025252525,0.32828283,0.2550505
397,0.24651162,0.12325581,0.009302326,0.060465116,0.28139535,0.27906978
398,0.23266219,0.102908276,0.0,0.058165547,0.25055927,0.3557047
399,0.22022472,0.101123594,0.0,0.06516854,0.26067415,0.35280898
400,0.23409669,0.094147585,0.0,0.07379135,0.28244275,0.31552163
401,0.24011299,0.08192091,0.0,0.059322033,0.29661018,0.3220339
402,0.235732,0.09181141,0.0,0.047146402,0.28039703,0.34491315
403,0.22544643,0.08035714,0.011160715,0.046875,0.2611607,0.375
404,0.2229885,0.085057475,0.020689655,0.050574712,0.26206896,0.3586207
405,0.19302325,0.090697676,0.013953488,0.08372093,0.2767442,0.34186047
406,0.21683674,0.09948979,0.0076530613,0.10969388,0.33163264,0.23469388
407,0.21937323,0.13105413,0.0,0.07692308,0.33333334,0.23931624
408,0.23466666,0.12,0.0,0.045333333,0.392,0.208
409,0.25066668,0.11733333,0.0,0.04,0.39733332,0.19466667
410,0.3828125,0.059895832,0.0,0.018229166,0.36979166,0.16927083
411,0.36858007,0.057401814,0.0,0.057401814,0.40785497,0.10876133
412,0.35641026,0.025641026,0.0,0.07435898,0.4,0.14358975
413,0.34541062,0.014492754,0.0,0.077294685,0.36956522,0.19323671
414,0.3253012,0.012048192,0.0,0.07951807,0.39036146,0.19277108
415,0.32850242,0.0,0.0,0.09178744,0.39130434,0.1884058
416,0.31343284,0.0,0.0,0.094527364,0.42288557,0.16915423
417,0.28463477,0.0,0.0,0.09823678,0.4282116,0.18891688
418,0.35324675,0.0,0.0,0.11168831,0.4077922,0.12727273
419,0.38297874,0.0,0.0,0.13829787,0.3882979,0.09042553
420,0.38743454,0.015706806,0.0,0.11256544,0.41099477,0.07329843
421,0.3740458,0.04071247,0.0,0.07124682,0.4173028,0.096692115
422,0.3573487,0.037463978,0.0,0.057636887,0.4034582,0.14409222
423,0.36260623,0.07648725,0.0,0.033994336,0.3937677,0.13314448
424,0.35568514,0.06413994,0.0,0.06413994,0.41982508,0.09620991
425,0.3398533,0.04645477,0.0,0.019559903,0.5036675,0.09046455
426,0.37142858,0.015584416,0.0,0.015584416,0.44675323,0.15064935
427,0.38069704,0.013404826,0.0,0.01608579,0.4691689,0.12064343
428,0.4405797,0.0,0.0,0.04347826,0.4695652,0.046376813
429,0.40557274,0.0,0.009287925,0.120743036,0.44582042,0.01857585
430,0.38643068,0.0,0.0147492625,0.12979351,0.46902654,0.0
431,0.4097035,0.0,0.0754717,0.0754717,0.4393531,0.0
432,0.38020834,0.0,0.098958336,0.036458332,0.484375,0.0
433,0.3278237,0.0,0.18732782,0.041322313,0.44352618,0.0
434,0.28801844,0.0,0.15207373,0.04608295,0.5138249,0.0
435,0.31678486,0.0,0.20803782,0.023640662,0.45153666,0.0
436,0.26419213,0.0,0.22489083,0.0,0.510917,0.0
437,0.2764045,0.0,0.19101124,0.0,0.53258425,0.0
438,0.23721881,0.0,0.21267894,0.0,0.55010223,0.0
439,0.2642369,0.0,0.19817768,0.0,0.53758544,0.0
440,0.3004695,0.0,0.13615024,0.0,0.5633803,0.0
441,0.25688073,0.0,0.23623854,0.0,0.50688076,0.0
442,0.22962964,0.0,0.21234567,0.0,0.5580247,0.0
443,0.25791857,0.0,0.25113124,0.0,0.49095023,0.0
444,0.24539877,0.0,0.32924336,0.0,0.42535788,0.0
445,0.24748491,0.0,0.34406438,0.0,0.4084507,0.0
446,0.20302376,0.0,0.38012958,0.0,0.41684666,0.0
447,0.24788135,0.0,0.40042374,0.0,0.3516949,0.0
448,0.23744293,0.0,0.47716895,0.002283105,0.28310502,0.0
449,0.16035634,0.0,0.48329622,0.040089086,0.31625834,0.0
450,0.1875,0.0,0.4398148,0.034722224,0.33796296,0.0
451,0.16507177,0.0,0.430622,0.0645933,0.33492824,0.004784689
452,0.13849765,0.0,0.4741784,0.07746479,0.30985916,0.0
453,0.11574074,0.0,0.5486111,0.053240743,0.2824074,0.0
454,0.08717949,0.0,0.6025641,0.04871795,0.26153848,0.0
455,0.09615385,0.0,0.60096157,0.045673076,0.25721154,0.0
456,0.07762557,0.0,0.5502283,0.038812786,0.33333334,0.0
457,0.07013575,0.0,0.5701358,0.024886878,0.33484164,0.0
458,0.06860707,0.0,0.58627856,0.004158004,0.34095633,0.0
459,0.058577407,0.0,0.5523012,0.0,0.38912135,0.0
460,0.030023094,0.0,0.55196303,0.0,0.41801387,0.0
461,0.04136253,0.0,0.5304136,0.0,0.42822385,0.0
462,0.05822785,0.0,0.5063291,0.0,0.43544304,0.0
463,0.037837837,0.0,0.5054054,0.0,0.45675677,0.0
464,0.047146402,0.0,0.4764268,0.0,0.4764268,0.0
465,0.04043127,0.0,0.4716981,0.0,0.48787063,0.0
466,0.055882353,0.0,0.35882354,0.0,0.5852941,0.0
467,0.044247787,0.0,0.35693216,0.0,0.59882003,0.0
468,0.021621622,0.0,0.42162162,0.0,0.55675673,0.0
469,0.03254438,0.0,0.37573963,0.0,0.591716,0.0
470,0.041009463,0.0,0.41324922,0.0,0.5457413,0.0
471,0.07629428,0.0,0.373297,0.05722071,0.49318802,0.0
472,0.09116809,0.0,0.36752138,0.05982906,0.4814815,0.0
473,0.09418283,0.0,0.31855956,0.019390581,0.56786704,0.0
474,0.03960396,0.0,0.33663365,0.02310231,0.6006601,0.0
475,0.054945055,0.0,0.35531136,0.032967035,0.5567766,0.0
476,0.05592105,0.0,0.37171054,0.032894738,0.5394737,0.0
477,0.058419243,0.0,0.32302406,0.048109967,0.5704467,0.0
478,0.08832808,0.0,0.28706625,0.06309148,0.5615142,0.0
479,0.13928571,0.0,0.3,0.05357143,0.50714284,0.0
480,0.18796992,0.0,0.30075186,0.033834588,0.4774436,0.0
481,0.22264151,0.0,0.23396227,0.003773585,0.53962266,0.0
482,0.26459143,0.0,0.17898832,0.0,0.5564202,0.0
483,0.2972028,0.0,0.17832167,0.0,0.5244755,0.0
484,0.31782946,0.0,0.18992248,0.0,0.49224806,0.0
485,0.31906614,0.0,0.17509727,0.0,0.50583655,0.0
486,0.30039525,0.0,0.16205534,0.0,0.53754944,0.0
487,0.34123224,0.0,0.13744076,0.0,0.521327,0.0
488,0.3877551,0.0,0.10204082,0.0,0.5102041,0.0
489,0.42857143,0.0,0.104761906,0.0,0.46666667,0.0
490,0.45238096,0.0,0.13809524,0.0,0.40952381,0.0
491,0.43049327,0.0,0.14349777,0.0,0.42600897,0.0
492,0.33474576,0.0,0.21610169,0.0,0.44915253,0.0
493,0.39901477,0.0,0.27093595,0.0,0.33004925,0.0
494,0.46411484,0.0,0.23923445,0.0,0.2966507,0.0
495,0.34391534,0.0,0.27513227,0.0,0.3809524,0.0
496,0.28795812,0.0,0.2984293,0.0,0.41361257,0.0
497,0.3041237,0.0,0.27319586,0.0,0.4226804,0.0
498,0.25842696,0.0,0.33146068,0.0,0.41011235,0.0
499,0.31351352,0.0,0.26486486,0.0,0.42162162,0.0
500,0.33333334,0.0,0.33830845,0.024875622,0.3034826,0.0
501,0.3791209,0.0,0.30769232,0.13186814,0.18131869,0.0
502,0.59782606,0.0,0.16847827,0.2228261,0.010869565,0.0
503,0.6380368,0.0,0.09202454,0.26993865,0.0,0.0
504,0.6325301,0.0,0.10240964,0.26506025,0.0,0.0
505,0.67948717,0.0,0.012820513,0.23717949,0.0,0.070512824
506,0.5263158,0.0,0.0,0.23684211,0.0,0.23684211
507,0.3561644,0.0,0.0,0.1369863,0.0,0.5068493
508,0.3292683,0.0,0.0,0.07926829,0.0,0.5914634
509,0.14084508,0.0,0.0,0.26056337,0.014084507,0.58450705
510,0.049079753,0.0,0.0,0.398773,0.0,0.5521472
511,0.023076924,0.0,0.0,0.26923078,0.015384615,0.6923077
512,0.046875,0.0,0.0,0.15625,0.0,0.796875
513,0.34343433,0.1010101,0.2929293,0.26262626,0.0,0.0
514,0.5460993,0.31205675,0.0,0.14184397,0.0,0.0
515,0.59090906,0.18831168,0.0,0.22077923,0.0,0.0
516,0.52903223,0.11612903,0.0,0.32258064,0.032258064,0.0
517,0.5302013,0.060402684,0.0,0.38255033,0.026845638,0.0
518,0.55151516,0.048484847,0.0,0.38787878,0.012121212,0.0
519,0.557047,0.12751678,0.0,0.30201343,0.0,0.013422819
520,0.5314685,0.13986014,0.0,0.27272728,0.0,0.055944055
521,0.509434,0.16981132,0.0,0.25786164,0.0,0.062893085
522,0.5119048,0.19642857,0.0,0.1904762,0.0,0.10119048
523,0.5487805,0.21341464,0.0,0.17682926,0.0,0.06097561
524,0.44767442,0.30813953,0.0,0.13953489,0.0,0.10465116
525,0.375,0.375,0.011904762,0.14880952,0.0,0.08928572
526,0.25287357,0.50574714,0.022988506,0.20114942,0.0,0.01724138
527,0.24293785,0.5141243,0.056497175,0.18644068,0.0,0.0
528,0.171123,0.5187166,0.11764706,0.16042781,0.0,0.03208556
529,0.20772947,0.44927537,0.14009662,0.14009662,0.0,0.062801935
530,0.15137614,0.47247708,0.15137614,0.1559633,0.0,0.06880734
531,0.09881423,0.45059288,0.11462451,0.16996047,0.0,0.1660079
532,0.017857144,0.4955357,0.14732143,0.12053572,0.0,0.21875
533,0.012096774,0.5322581,0.12096774,0.10887097,0.0,0.22580644
534,0.008298756,0.43983403,0.14522822,0.1493776,0.0,0.25726143
535,0.026022306,0.37918216,0.12639405,0.12639405,0.0,0.34200743
536,0.011235955,0.3670412,0.11985019,0.13108614,0.0,0.37078652
537,0.0,0.3561644,0.1609589,0.12328767,0.0,0.35958904
538,0.0,0.29959515,0.13765182,0.1902834,0.0,0.37246963
539,0.0034482758,0.27931035,0.11724138,0.22413793,0.0,0.37586206
540,0.010830325,0.2202166,0.1732852,0.23465703,0.0,0.36101082
541,0.03180212,0.26855123,0.15194346,0.21201414,0.0,0.33568904
542,0.010380623,0.31141868,0.17301038,0.14532872,0.0,0.35986158
543,0.05610561,0.31023103,0.1650165,0.16171618,0.0,0.3069307
544,0.0625,0.3125,0.15460527,0.25,0.0,0.22039473
545,0.08974359,0.2948718,0.1474359,0.23076923,0.0,0.23717949
546,0.09968847,0.31464174,0.12149533,0.211838,0.0,0.25233644
547,0.14569536,0.40728477,0.12913907,0.09602649,0.0,0.2218543
548,0.12912913,0.3963964,0.0960961,0.12012012,0.0,0.25825825
549,0.09118541,0.45592704,0.054711245,0.10030395,0.0,0.29787233
550,0.115384616,0.3791209,0.06593407,0.18406594,0.0,0.2554945
551,0.103343464,0.34042552,0.0668693,0.2218845,0.0,0.2674772
552,0.16825397,0.3809524,0.05079365,0.14603175,0.0,0.25396827
553,0.15737705,0.3672131,0.062295083,0.13770492,0.0,0.27540985
554,0.17021276,0.39513677,0.060790274,0.1550152,0.0,0.21884498
555,0.19869708,0.37459284,0.048859935,0.16286644,0.0,0.21498372
556,0.22316384,0.34745762,0.03954802,0.16384181,0.0,0.2259887
557,0.18734178,0.33164558,0.017721519,0.118987344,0.0,0.3443038
558,0.2433155,0.31016043,0.0,0.07219251,0.0,0.37433156
559,0.2920354,0.28023598,0.0,0.10619469,0.0,0.32153392
560,0.26744187,0.30232558,0.037790697,0.125,0.0,0.26744187
561,0.22131148,0.32786885,0.08743169,0.10655738,0.0,0.2568306
562,0.19142857,0.38285714,0.09428571,0.08,0.0,0.25142857
563,0.23607427,0.36870027,0.09549072,0.07692308,0.0,0.22281167
564,0.24543081,0.31331593,0.12793733,0.07049608,0.0,0.24281985
565,0.20891365,0.3091922,0.13091922,0.09470752,0.0,0.2562674
566,0.18133333,0.32533333,0.16266666,0.14933333,0.0,0.18133333
567,0.2259887,0.33898306,0.16101696,0.17231639,0.0,0.10169491
568,0.23237598,0.34203655,0.12793733,0.19060053,0.0,0.10704961
569,0.22888283,0.28882834,0.17711172,0.20435968,0.0,0.10081744
570,0.16262136,0.25728154,0.19417475,0.21116506,0.0,0.17475729
571,0.16063349,0.24660634,0.19683258,0.18552037,0.011312217,0.19909503
572,0.18961625,0.19864559,0.17832957,0.2054176,0.015801355,0.21218961
573,0.17494601,0.20734341,0.20950323,0.15550756,0.028077753,0.22462203
574,0.16052061,0.18221258,0.23427331,0.18438178,0.03470716,0.20390455
575,0.2144522,0.21212122,0.22610722,0.16783217,0.025641026,0.15384616
576,0.22093023,0.18837209,0.24418604,0.20232558,0.027906977,0.11627907
577,0.2290749,0.18502203,0.27312776,0.16079295,0.019823788,0.13215859
578,0.2606635,0.13507108,0.30094787,0.12559241,0.009478673,0.16824645
579,0.23394495,0.20183486,0.24541284,0.09633028,0.0045871558,0.2178899
580,0.2762557,0.17579909,0.26712328,0.10273973,0.0,0.1780822
581,0.24278846,0.22115384,0.27403846,0.088942304,0.0,0.17307693
582,0.25295508,0.21513002,0.27423167,0.08747045,0.0,0.17021276
583,0.24770643,0.1559633,0.29587156,0.10779817,0.0,0.19266056
584,0.2835821,0.12935324,0.2885572,0.11940298,0.0,0.17910448
585,0.3159091,0.086363636,0.26136363,0.11590909,0.0,0.22045454
586,0.2505747,0.06666667,0.22528736,0.1954023,0.0,0.26206896
587,0.28223845,0.08029197,0.1970803,0.2214112,0.0,0.2189781
588,0.33640552,0.06912442,0.17050691,0.21198156,0.0,0.21198156
589,0.32839507,0.10123457,0.13580246,0.24444444,0.009876544,0.18024692
590,0.38083538,0.06879607,0.095823094,0.2948403,0.0,0.15970516
591,0.38442212,0.06532663,0.07035176,0.2964824,0.0025125628,0.18090452
592,0.42705572,0.04774536,0.066313,0.27586207,0.00795756,0.1750663
593,0.39385474,0.022346368,0.044692736,0.273743,0.030726258,0.23463687
594,0.34844193,0.016997168,0.07082153,0.23512748,0.05382436,0.27478755
595,0.30177516,0.056213018,0.09467456,0.23964497,0.10059172,0.20710059
596,0.29617834,0.070063695,0.079617836,0.27707008,0.09235669,0.18471338
597,0.3003096,0.08049536,0.08049536,0.26006192,0.09287926,0.18575852
598,0.22346368,0.08938547,0.09497207,0.20949721,0.12569833,0.25698325
599,0.23409669,0.117048346,0.10941476,0.17811705,0.129771,0.23155217
600,0.21288516,0.15406163,0.081232496,0.19607843,0.12885155,0.22689076
601,0.2181303,0.11331445,0.08498584,0.22379604,0.12464589,0.23512748
602,0.21492538,0.14328358,0.08358209,0.2119403,0.12835822,0.21791045
603,0.25274727,0.11263736,0.07967033,0.18681319,0.10989011,0.25824177
604,0.24705882,0.08529412,0.01764706,0.20294118,0.120588236,0.32647058
605,0.2724551,0.06287425,0.0,0.24251497,0.13473053,0.28742516
606,0.24566475,0.040462427,0.00867052,0.21387284,0.1849711,0.30635837
607,0.22189349,0.041420117,0.0,0.28994083,0.15680474,0.28994083
608,0.22741432,0.028037382,0.0031152647,0.2990654,0.19626169,0.24610592
609,0.28037384,0.015576324,0.0,0.2647975,0.211838,0.22741432
610,0.33774835,0.029801324,0.0,0.20860927,0.21854305,0.205298
611,0.3564669,0.03154574,0.0,0.19873817,0.28706625,0.12618296
612,0.37465563,0.022038568,0.002754821,0.17630854,0.2506887,0.17355372
613,0.37100738,0.0073710075,0.02948403,0.13022113,0.27764127,0.18427518
614,0.36079547,0.014204546,0.06534091,0.125,0.2784091,0.15625
615,0.41336635,0.02970297,0.0990099,0.1460396,0.19306931,0.11881188
616,0.39655173,0.061576355,0.10591133,0.115763545,0.20689656,0.113300495
617,0.4292683,0.07560976,0.12682927,0.085365854,0.18048781,0.10243902
618,0.43356642,0.079254076,0.14452215,0.09090909,0.18181819,0.06993007
619,0.44444445,0.09224319,0.15513627,0.09014675,0.16142558,0.056603774
620,0.46921444,0.07855626,0.14649682,0.08492569,0.1656051,0.055201698
621,0.41755888,0.10920771,0.15631692,0.079229124,0.17130621,0.06638116
622,0.40847784,0.10982659,0.18111753,0.057803467,0.17726398,0.0655106
623,0.41984734,0.10687023,0.19465649,0.045801528,0.18320611,0.049618322
624,0.40569395,0.104982205,0.1886121,0.055160142,0.19928825,0.046263345
625,0.4280303,0.08712121,0.19886364,0.077651516,0.16098484,0.047348484
626,0.38669065,0.13129497,0.19604316,0.08273381,0.1528777,0.05035971
627,0.3597246,0.14629948,0.17555939,0.068846814,0.19104992,0.05851979
628,0.33101046,0.19337979,0.18989547,0.048780486,0.17247386,0.06445993
629,0.31672597,0.19039147,0.1975089,0.048042703,0.20106761,0.046263345
630,0.2993197,0.20238096,0.20578231,0.040816326,0.207483,0.044217687
631,0.25448027,0.21684588,0.1953405,0.055555556,0.18637992,0.09139785
632,0.23193277,0.17478992,0.18991597,0.07226891,0.2302521,0.10084034
633,0.2056239,0.12829526,0.23725834,0.11072056,0.228471,0.08963093
634,0.2504259,0.0834753,0.24361159,0.10732538,0.2350937,0.08006814
635,0.24954128,0.04770642,0.26605505,0.12293578,0.24587156,0.06788991
636,0.29249012,0.02964427,0.25494072,0.088932805,0.25098816,0.08300395
637,0.37571156,0.020872865,0.20872866,0.07400379,0.22201139,0.09867173
638,0.3902439,0.010162601,0.18089432,0.034552846,0.2621951,0.12195122
639,0.4106776,0.016427105,0.137577,0.039014373,0.2587269,0.137577
640,0.44869214,0.026156941,0.11468813,0.030181086,0.2334004,0.14688128
641,0.48653847,0.048076924,0.06538462,0.034615386,0.21346153,0.15192308
642,0.5102459,0.034836065,0.012295082,0.032786883,0.22950819,0.18032786
643,0.53610504,0.05032823,0.0,0.021881837,0.21663019,0.1750547
644,0.53052634,0.04631579,0.0,0.025263159,0.24,0.15789473
645,0.49499,0.07214429,0.0,0.034068137,0.2264529,0.17234468
646,0.44402277,0.060721062,0.013282732,0.028462999,0.2504744,0.20303605
647,0.44847327,0.041984733,0.034351144,0.040076334,0.21564886,0.21946564
648,0.39263803,0.049079753,0.036809817,0.044989776,0.24948876,0.22699386
649,0.37621832,0.040935673,0.074074075,0.09746589,0.24561404,0.165692
650,0.36809817,0.044989776,0.08997955,0.10224949,0.22699386,0.16768916
651,0.3420523,0.050301813,0.07645875,0.112676054,0.27162978,0.14688128
652,0.32627118,0.038135592,0.11652543,0.097457625,0.30720338,0.11440678
653,0.3030853,0.03811252,0.16696915,0.08892922,0.2522686,0.15063521
654,0.3044925,0.021630615,0.18302828,0.061564058,0.22462562,0.2046589
655,0.28399312,0.022375215,0.19104992,0.024096385,0.21686748,0.2616179
656,0.32867134,0.013986014,0.1520979,0.033216782,0.23251748,0.23951049
657,0.3321492,0.010657194,0.15275311,0.024866786,0.26820603,0.21136767
658,0.36607143,0.0125,0.16071428,0.01607143,0.25892857,0.18571429
659,0.35390198,0.012704174,0.15789473,0.00907441,0.25952813,0.20689656
660,0.32761905,0.00952381,0.1904762,0.00952381,0.23428571,0.22857143
661,0.25786164,0.027253669,0.22012578,0.014675053,0.2327044,0.24737945
662,0.30487806,0.034552846,0.1910569,0.014227643,0.2398374,0.21544716
663,0.28458497,0.037549406,0.14624506,0.011857707,0.27865613,0.24110672
664,0.27916667,0.0375,0.14583333,0.014583333,0.27291667,0.25
665,0.17083333,0.07083333,0.22708334,0.0125,0.28541666,0.23333333
666,0.14408602,0.06666667,0.21505377,0.010752688,0.28172043,0.28172043
667,0.1561086,0.08597285,0.26696834,0.013574661,0.26923078,0.2081448
668,0.1625,0.08125,0.3,0.016666668,0.24375,0.19583334
669,0.17755102,0.06530612,0.27755103,0.008163265,0.24489796,0.22653061
670,0.17124736,0.016913319,0.26849896,0.010570824,0.30232558,0.23044397
671,0.14512922,0.0,0.31013918,0.013916501,0.2524851,0.27833003
672,0.11296296,0.0,0.33333334,0.0129629625,0.29814816,0.24259259
673,0.118584074,0.0,0.31504425,0.017699115,0.32389382,0.22477876
674,0.1,0.0,0.28113207,0.01509434,0.33773586,0.26603773
675,0.1003937,0.0,0.31299213,0.01968504,0.35236222,0.21456693
676,0.09343936,0.0,0.30218688,0.027833002,0.35188866,0.22465208
677,0.09808102,0.0,0.29850745,0.01705757,0.34541577,0.24093817
678,0.12080537,0.0,0.2706935,0.029082773,0.36017898,0.21923937
679,0.12641084,0.0,0.21896163,0.029345373,0.39729118,0.22799097
680,0.160401,0.0,0.11528822,0.032581452,0.45363408,0.23809524
681,0.16010499,0.0,0.10236221,0.023622047,0.43307087,0.2808399
682,0.10268949,0.0,0.18826406,0.036674816,0.41075796,0.2616137
683,0.11617312,0.0,0.19134396,0.04783599,0.40091115,0.24373576
684,0.066176474,0.0,0.23774509,0.034313727,0.40686274,0.25490198
685,0.033407573,0.0,0.26057908,0.020044543,0.4053452,0.2806236
686,0.04488778,0.0,0.22693267,0.017456358,0.43890274,0.27182046
687,0.04292929,0.0,0.26010102,0.0479798,0.42171717,0.22727273
688,0.029810298,0.0,0.27913278,0.043360434,0.40650406,0.24119242
689,0.045918368,0.0,0.24744898,0.04336735,0.42857143,0.23469388
690,0.03183024,0.0,0.17771883,0.09018568,0.46153846,0.2387268
691,0.023684211,0.0,0.1868421,0.13421053,0.45789474,0.19736843
692,0.038369305,0.0,0.25419664,0.1558753,0.43165466,0.11990408
693,0.057007127,0.0,0.2969121,0.1567696,0.33966747,0.1496437
694,0.06216216,0.0,0.36216217,0.0945946,0.36486486,0.11621621
695,0.07733333,0.0,0.36266667,0.101333335,0.38133332,0.07733333
696,0.07235142,0.0,0.34366927,0.12144703,0.38501292,0.07751938
697,0.074666664,0.0,0.408,0.042666666,0.43733335,0.037333332
698,0.06650246,0.0,0.408867,0.073891625,0.44581282,0.0049261083
699,0.0627907,0.0,0.41627908,0.08372093,0.4372093,0.0
700,0.07317073,0.0,0.38137472,0.082039915,0.46341464,0.0
701,0.06699752,0.0,0.41191068,0.047146402,0.4739454,0.0
702,0.0390625,0.0,0.38802084,0.028645834,0.5442708,0.0
703,0.0390625,0.0,0.34895834,0.033854168,0.578125,0.0
704,0.05487805,0.0,0.33231708,0.030487806,0.58231705,0.0
705,0.058171745,0.0,0.28531855,0.03601108,0.6204986,0.0
706,0.088757396,0.0,0.3224852,0.01183432,0.5769231,0.0
707,0.12269939,0.0,0.29447854,0.006134969,0.5766871,0.0
708,0.15542522,0.0,0.24340177,0.0,0.60117304,0.0
709,0.18658893,0.0,0.26239067,0.0,0.5510204,0.0
710,0.16964285,0.0,0.28869048,0.0,0.5416667,0.0
711,0.18208955,0.0,0.2716418,0.0,0.54626864,0.0
712,0.17610063,0.0,0.2735849,0.022012578,0.5283019,0.0
713,0.16875,0.0,0.234375,0.04375,0.553125,0.0
714,0.20231214,0.0,0.23121387,0.05202312,0.51445085,0.0
715,0.18950437,0.0,0.2419825,0.093294464,0.47521865,0.0
716,0.16257669,0.0,0.22392638,0.082822084,0.5245399,0.006134969
717,0.183391,0.0,0.18685122,0.10726643,0.52249134,0.0
718,0.20070423,0.0,0.16549295,0.06338028,0.57042253,0.0
719,0.16535433,0.0,0.18897638,0.05905512,0.5866142,0.0
720,0.17793594,0.0,0.25266904,0.06405694,0.5053381,0.0
721,0.23239437,0.0,0.31690142,0.017605634,0.43309858,0.0
722,0.19760479,0.0,0.4011976,0.0,0.4011976,0.0
723,0.20807454,0.0,0.378882,0.0,0.41304347,0.0
724,0.12292359,0.0,0.4385382,0.0,0.4385382,0.0
725,0.11784512,0.0,0.4040404,0.0,0.4781145,0.0
726,0.14527027,0.0,0.31756756,0.0,0.5371622,0.0
727,0.1559322,0.0,0.33898306,0.0,0.50508475,0.0
728,0.09375,0.0,0.3715278,0.0,0.5347222,0.0
729,0.11960133,0.0,0.31893688,0.0,0.5614618,0.0
730,0.12913907,0.0,0.3410596,0.0,0.5298013,0.0
731,0.115523465,0.0,0.27436823,0.0,0.6101083,0.0
732,0.08695652,0.0,0.17391305,0.0,0.73913044,0.0
733,0.096938774,0.0,0.045918368,0.0,0.85714287,0.0
734,0.117117114,0.0,0.0,0.0,0.8828829,0.0
735,0.083333336,0.0,0.0,0.0,0.9166667,0.0
736,0.09677419,0.0,0.0,0.0,0.9032258,0.0
737,0.07,0.0,0.0,0.0,0.93,0.0
738,0.048309177,0.0,0.0,0.0,0.9516908,0.0
739,0.06349207,0.0,0.0,0.04232804,0.8941799,0.0
740,0.062111802,0.0,0.0,0.13043478,0.8074534,0.0
741,0.048611112,0.0,0.0,0.097222224,0.8541667,0.0
742,0.06321839,0.0,0.0,0.05172414,0.88505745,0.0
743,0.05263158,0.0,0.0,0.07236842,0.875,0.0
744,0.10273973,0.0,0.0,0.0890411,0.8082192,0.0
745,0.2611111,0.0,0.0,0.11111111,0.62777776,0.0
746,0.23699422,0.0,0.0,0.09248555,0.67052025,0.0
747,0.2662722,0.0,0.0,0.07692308,0.65680474,0.0
748,0.35185185,0.0,0.0,0.043209877,0.60493827,0.0
749,0.42857143,0.0,0.0,0.0952381,0.47619048,0.0
750,0.51785713,0.0,0.0,0.10119048,0.3809524,0.0
751,0.5445026,0.0,0.0,0.18324608,0.2722513,0.0
752,0.62857145,0.0,0.0,0.104761906,0.24761905,0.01904762
753,0.5808081,0.0,0.0,0.17171717,0.18181819,0.065656565
754,0.55497384,0.0,0.015706806,0.11518325,0.12565444,0.18848167
755,0.3631841,0.0,0.17412935,0.12437811,0.09950249,0.23880596
756,0.34343433,0.0,0.28787878,0.13131313,0.0,0.23737374
757,0.28985506,0.0,0.3768116,0.082125604,0.0,0.25120774
758,0.26956522,0.0,0.39565217,0.073913045,0.0,0.26086956
759,0.2626728,0.0,0.42857143,0.041474655,0.0,0.26728112
760,0.23958333,0.0,0.45833334,0.020833334,0.0,0.28125
761,0.30366492,0.0,0.42408377,0.015706806,0.0,0.2565445
762,0.3372093,0.0,0.36627907,0.017441861,0.0,0.27906978
763,0.44871795,0.0,0.23717949,0.03846154,0.01923077,0.25641027
764,0.48051947,0.0,0.077922076,0.051948052,0.051948052,0.33766234
765,0.497006,0.0,0.04191617,0.11377245,0.029940119,0.31736526
766,0.45454547,0.0,0.0,0.17482518,0.006993007,0.36363637
767,0.352,0.0,0.0,0.208,0.0,0.44
768,0.15517241,0.35344827,0.2672414,0.22413793,0.0,0.0
769,0.23728813,0.27966103,0.29661018,0.18644068,0.0,0.0
770,0.30952382,0.22222222,0.1904762,0.2777778,0.0,0.0
771,0.36231884,0.10144927,0.11594203,0.42028984,0.0,0.0
772,0.3649635,0.16788322,0.0,0.45255473,0.0,0.01459854
773,0.3617021,0.19858156,0.0,0.39716312,0.0,0.04255319
774,0.33544305,0.20886075,0.0,0.4050633,0.0,0.050632913
775,0.41025642,0.17307693,0.0,0.33974358,0.0,0.07692308
776,0.48214287,0.16071428,0.0,0.2857143,0.023809524,0.04761905
777,0.5588235,0.13529412,0.0,0.19411765,0.023529412,0.0882353
778,0.46666667,0.15151516,0.0,0.23030303,0.018181818,0.13333334
779,0.5604396,0.13186814,0.0,0.14285715,0.0,0.16483517
780,0.5652174,0.11413044,0.0,0.20108695,0.0,0.11956522
