,niche1,niche2,niche3,niche4,niche5,niche6,niche9,niche10
48,0.04032541,0.114289135,0.21761979,0.047960665,0.18314756,0.11406753,0.2777692,0.004820662
49,0.034651473,0.08638644,0.23017778,0.048108622,0.15571408,0.102744445,0.33834916,0.003867986
50,0.035883136,0.06839942,0.2355405,0.055638015,0.13264625,0.09605355,0.37079775,0.005041363
51,0.02863447,0.09993034,0.22937398,0.03618861,0.17451705,0.10377661,0.325482,0.002096909
52,0.030906124,0.07679004,0.23471306,0.04526182,0.14548412,0.09709936,0.36663002,0.0031154351
53,0.03389317,0.09132589,0.22878721,0.045687184,0.16164626,0.10406287,0.33106223,0.0035351967
54,0.04203021,0.053838305,0.23896208,0.072020195,0.10969506,0.091922626,0.38197926,0.009552221
55,0.035373818,0.05652944,0.24029103,0.05954654,0.1160431,0.09045776,0.39606842,0.0056899334
56,0.037588734,0.054221053,0.2413321,0.064144075,0.112405546,0.09040335,0.3930136,0.0068914616
57,0.041144002,0.04654505,0.24296512,0.0739744,0.099182345,0.087756656,0.39817646,0.01025597
58,0.044647142,0.038766015,0.2469688,0.08358008,0.08593422,0.08460382,0.40027186,0.015227978
59,0.037914302,0.049451422,0.24267098,0.0671533,0.104846925,0.08789413,0.40237623,0.007692753
60,0.036908686,0.043550357,0.24547245,0.06831324,0.09608772,0.08414902,0.41749257,0.0080260765
61,0.040744036,0.049009528,0.2420959,0.072163865,0.10335872,0.088917255,0.39427668,0.009434
62,0.04008624,0.04060873,0.24676761,0.07501368,0.09054341,0.08387365,0.41239858,0.010708111
63,0.041140873,0.03631621,0.24856074,0.07933322,0.08290223,0.08152412,0.41746062,0.01276194
64,0.033203635,0.044237692,0.2456095,0.06143343,0.09819707,0.08266684,0.4287513,0.0059005325
65,0.03269725,0.036029525,0.24941224,0.06455503,0.085168295,0.07741688,0.4479189,0.006801915
66,0.037633155,0.034620944,0.25034106,0.07414446,0.081215225,0.07887931,0.43276605,0.01039979
67,0.03970104,0.040006448,0.24687909,0.07480987,0.08939244,0.083330356,0.4152435,0.01063721
68,0.04018214,0.04237701,0.24543999,0.07444769,0.093062215,0.084936425,0.40915787,0.010396681
69,0.042237442,0.038467016,0.24723291,0.08000576,0.08592567,0.08343464,0.40953454,0.013162037
70,0.05399503,0.03347093,0.24430728,0.10112997,0.07465442,0.083745666,0.37808493,0.030611848
71,0.05384393,0.033843543,0.24443169,0.10083929,0.07531158,0.083996974,0.37786523,0.029867748
72,0.05482029,0.04228908,0.24117756,0.09740582,0.08857289,0.0901411,0.36055917,0.025034115
73,0.0530425,0.028478106,0.24656719,0.10250492,0.06653322,0.07942633,0.38930732,0.034140423
74,0.053066503,0.028683238,0.24681658,0.10251225,0.06705542,0.07961159,0.3886603,0.033594124
75,0.061155543,0.027426388,0.23991087,0.11217283,0.06275186,0.079586014,0.36314285,0.05385365
76,0.0577398,0.025793701,0.24336456,0.109210305,0.060805198,0.07755841,0.3773802,0.048147853
77,0.06149022,0.024783768,0.23833947,0.11235407,0.058390066,0.07677273,0.36729556,0.06057408
78,0.063747466,0.027826307,0.2374791,0.11400265,0.06309653,0.08021762,0.3537019,0.059928473
79,0.07806961,0.027821742,0.213114,0.12043482,0.060413398,0.079543546,0.3026152,0.117987655
80,0.07121954,0.01958421,0.21480134,0.115081154,0.04812386,0.069706276,0.33401427,0.12746936
81,0.0783449,0.023075024,0.20516577,0.11742772,0.052961618,0.07346442,0.302289,0.14727154
82,0.080612,0.031366978,0.21171837,0.12196782,0.065328486,0.08305494,0.2910378,0.1149136
83,0.07902088,0.023446584,0.20521614,0.117838435,0.053550884,0.07392811,0.29941243,0.14758654
